Object_number,treatment,Feature,MAE,RMSE,MAPE,P-Value,is_good_forecast,unique_id,Treatment_Alias
3,1,Acceleration,3.981201809,4.570157324,80.04529251,0.022218284,TRUE,CELL_LINE_1_Cell_3,CELL_LINE_1
4,1,Acceleration,5.078690021,5.808944768,113.0464777,0.014776196,TRUE,CELL_LINE_1_Cell_4,CELL_LINE_1
5,1,Acceleration,4.261854732,5.336309625,58.36344161,0.003180399,TRUE,CELL_LINE_1_Cell_5,CELL_LINE_1
6,1,Acceleration,4.559533851,5.196240895,507.0783293,0.003616143,TRUE,CELL_LINE_1_Cell_6,CELL_LINE_1
7,1,Acceleration,5.841633312,7.372060886,81.21636757,0.038093686,TRUE,CELL_LINE_1_Cell_7,CELL_LINE_1
8,1,Acceleration,3.057109173,3.805759006,100.2960011,0.001865006,TRUE,CELL_LINE_1_Cell_8,CELL_LINE_1
9,1,Acceleration,4.809294916,5.560254151,525.7536918,0.001469168,TRUE,CELL_LINE_1_Cell_9,CELL_LINE_1
10,1,Acceleration,5.756233754,7.937511664,80.17901473,0.017809551,TRUE,CELL_LINE_1_Cell_10,CELL_LINE_1
11,1,Acceleration,4.225075952,5.069520588,182.5624342,0.056887115,FALSE,CELL_LINE_1_Cell_11,CELL_LINE_1
12,1,Acceleration,5.137144883,7.177158035,185.7242906,0.000184491,TRUE,CELL_LINE_1_Cell_12,CELL_LINE_1
13,1,Acceleration,4.317924185,5.033858336,97.03393574,0.040125916,TRUE,CELL_LINE_1_Cell_13,CELL_LINE_1
14,1,Acceleration,3.978557364,4.793012484,87.45641233,0.017403394,TRUE,CELL_LINE_1_Cell_14,CELL_LINE_1
15,1,Acceleration,3.847692986,5.177528959,165.2764028,0.025830822,TRUE,CELL_LINE_1_Cell_15,CELL_LINE_1
16,1,Acceleration,11.2266876,13.09641648,133.6327125,0.002689787,TRUE,CELL_LINE_1_Cell_16,CELL_LINE_1
17,1,Acceleration,4.752256292,5.505218033,62.77766027,0.001325026,TRUE,CELL_LINE_1_Cell_17,CELL_LINE_1
18,1,Acceleration,3.323174327,3.831213321,320.8325664,0.061585371,FALSE,CELL_LINE_1_Cell_18,CELL_LINE_1
19,1,Acceleration,6.229300685,6.832329755,339.8513733,0.081166952,FALSE,CELL_LINE_1_Cell_19,CELL_LINE_1
20,1,Acceleration,3.464853345,4.373187205,109.4533136,0.000607042,TRUE,CELL_LINE_1_Cell_20,CELL_LINE_1
21,1,Acceleration,6.6276914,7.786926408,100.6175027,0.00113103,TRUE,CELL_LINE_1_Cell_21,CELL_LINE_1
22,1,Acceleration,3.776051036,4.976049376,106.450696,0.030091978,TRUE,CELL_LINE_1_Cell_22,CELL_LINE_1
23,1,Acceleration,7.108564952,9.555185793,94.8852793,0.017642287,TRUE,CELL_LINE_1_Cell_23,CELL_LINE_1
24,1,Acceleration,8.450631892,9.842827213,99.32386775,0.002968143,TRUE,CELL_LINE_1_Cell_24,CELL_LINE_1
25,1,Acceleration,2.483301891,2.998426889,360.9662668,0.038215825,TRUE,CELL_LINE_1_Cell_25,CELL_LINE_1
26,1,Acceleration,4.373469295,5.909233837,65.32617698,0.004073348,TRUE,CELL_LINE_1_Cell_26,CELL_LINE_1
27,1,Acceleration,3.715208596,4.779234653,376.2205684,0.089019384,FALSE,CELL_LINE_1_Cell_27,CELL_LINE_1
28,1,Acceleration,8.913090421,10.11747637,91.19238802,0.015834073,TRUE,CELL_LINE_1_Cell_28,CELL_LINE_1
29,1,Acceleration,4.767072009,5.371327665,392.4131903,0.158723486,FALSE,CELL_LINE_1_Cell_29,CELL_LINE_1
30,1,Acceleration,3.853557598,4.504361419,104.7965064,0.073659051,FALSE,CELL_LINE_1_Cell_30,CELL_LINE_1
31,1,Acceleration,5.08511841,6.669754072,111.0107329,0.004640858,TRUE,CELL_LINE_1_Cell_31,CELL_LINE_1
32,1,Acceleration,2.972100978,3.72601852,101.8515695,0.185472179,FALSE,CELL_LINE_1_Cell_32,CELL_LINE_1
33,1,Acceleration,4.791357719,6.236712718,85.80913622,0.001580946,TRUE,CELL_LINE_1_Cell_33,CELL_LINE_1
34,1,Acceleration,3.308832062,4.343955256,96.43633488,0.091751866,FALSE,CELL_LINE_1_Cell_34,CELL_LINE_1
35,1,Acceleration,5.850546514,6.681554402,107.5214738,0.003941687,TRUE,CELL_LINE_1_Cell_35,CELL_LINE_1
36,1,Acceleration,4.360231691,5.595041019,601.2628015,0.004303397,TRUE,CELL_LINE_1_Cell_36,CELL_LINE_1
37,1,Acceleration,4.186647937,5.228027034,90.27083116,4.42E-05,TRUE,CELL_LINE_1_Cell_37,CELL_LINE_1
38,1,Acceleration,2.694820059,3.69721741,86.52085288,0.029364428,TRUE,CELL_LINE_1_Cell_38,CELL_LINE_1
39,1,Acceleration,5.215128304,7.887054865,181.9332502,0.212168683,FALSE,CELL_LINE_1_Cell_39,CELL_LINE_1
40,1,Acceleration,5.87553908,7.531835653,79.20085384,0.006823521,TRUE,CELL_LINE_1_Cell_40,CELL_LINE_1
41,1,Acceleration,8.770484402,9.912795473,86.97726637,0.003278472,TRUE,CELL_LINE_1_Cell_41,CELL_LINE_1
42,1,Acceleration,4.621399788,4.903922788,142.854963,0.001601282,TRUE,CELL_LINE_1_Cell_42,CELL_LINE_1
43,1,Acceleration,4.369421161,5.537801605,91.90001123,0.006804829,TRUE,CELL_LINE_1_Cell_43,CELL_LINE_1
44,1,Acceleration,3.710216183,4.159367683,240.354539,0.049231454,TRUE,CELL_LINE_1_Cell_44,CELL_LINE_1
45,1,Acceleration,3.036457009,3.276676044,233.5664284,0.023860648,TRUE,CELL_LINE_1_Cell_45,CELL_LINE_1
46,1,Acceleration,3.886421643,6.173280506,256.9039611,0.962967192,FALSE,CELL_LINE_1_Cell_46,CELL_LINE_1
47,1,Acceleration,37.61157577,61.33935079,1338.603356,0.198634013,FALSE,CELL_LINE_1_Cell_47,CELL_LINE_1
48,1,Acceleration,2.766096798,3.714324656,90.9799166,0.005108172,TRUE,CELL_LINE_1_Cell_48,CELL_LINE_1
49,1,Acceleration,4.051276084,5.044435174,76.20090889,0.030796756,TRUE,CELL_LINE_1_Cell_49,CELL_LINE_1
50,1,Acceleration,5.646197345,7.296049246,286.8430964,0.115247021,FALSE,CELL_LINE_1_Cell_50,CELL_LINE_1
51,1,Acceleration,3.490564124,4.085866677,145.2172161,0.06560704,FALSE,CELL_LINE_1_Cell_51,CELL_LINE_1
52,1,Acceleration,4.001981721,6.290381527,189.370669,0.003793877,TRUE,CELL_LINE_1_Cell_52,CELL_LINE_1
53,1,Acceleration,3.8888605,5.411937955,312.015565,0.013281438,TRUE,CELL_LINE_1_Cell_53,CELL_LINE_1
54,1,Acceleration,6.841329198,9.578527255,142.0578597,0.850265375,FALSE,CELL_LINE_1_Cell_54,CELL_LINE_1
55,1,Acceleration,5.764771425,6.284247766,88.07577943,0.035829134,TRUE,CELL_LINE_1_Cell_55,CELL_LINE_1
56,1,Acceleration,7.537226864,7.793999694,561.8196674,0.008052769,TRUE,CELL_LINE_1_Cell_56,CELL_LINE_1
57,1,Acceleration,6.565406448,7.594891745,93.50999596,0.000221729,TRUE,CELL_LINE_1_Cell_57,CELL_LINE_1
58,1,Acceleration,4.601761929,6.916926178,136.4337403,0.027263616,TRUE,CELL_LINE_1_Cell_58,CELL_LINE_1
59,1,Acceleration,3.933432565,5.186543405,81.68325608,0.003167767,TRUE,CELL_LINE_1_Cell_59,CELL_LINE_1
60,1,Acceleration,4.036170502,5.515283427,132.8188996,0.057663681,FALSE,CELL_LINE_1_Cell_60,CELL_LINE_1
61,1,Acceleration,3.654767355,4.540851287,81.33957319,0.034139872,TRUE,CELL_LINE_1_Cell_61,CELL_LINE_1
62,1,Acceleration,2.433826164,3.106680096,169.8745267,0.027480257,TRUE,CELL_LINE_1_Cell_62,CELL_LINE_1
63,1,Acceleration,4.70439169,5.424480283,153.5620676,0.070944321,FALSE,CELL_LINE_1_Cell_63,CELL_LINE_1
64,1,Acceleration,4.926357213,6.192110762,587.2862726,0.03226621,TRUE,CELL_LINE_1_Cell_64,CELL_LINE_1
65,1,Acceleration,3.611199853,4.166345615,178.1410199,0.07548215,FALSE,CELL_LINE_1_Cell_65,CELL_LINE_1
66,1,Acceleration,5.447443884,7.302839168,158.6584131,0.039144417,TRUE,CELL_LINE_1_Cell_66,CELL_LINE_1
67,1,Acceleration,6.103360931,7.257757592,116.4260806,0.008478691,TRUE,CELL_LINE_1_Cell_67,CELL_LINE_1
68,1,Acceleration,3.856043753,4.332506017,108.4680444,0.019684071,TRUE,CELL_LINE_1_Cell_68,CELL_LINE_1
69,1,Acceleration,1272.924086,1499.303981,132490.3285,0.890457312,FALSE,CELL_LINE_1_Cell_69,CELL_LINE_1
70,1,Acceleration,4.193629654,6.308771556,181.4089488,0.033592651,TRUE,CELL_LINE_1_Cell_70,CELL_LINE_1
71,1,Acceleration,5.422081732,6.275829916,88.3443424,0.005060683,TRUE,CELL_LINE_1_Cell_71,CELL_LINE_1
72,1,Acceleration,6.186586487,8.124843796,243.6925392,0.06424644,FALSE,CELL_LINE_1_Cell_72,CELL_LINE_1
73,1,Acceleration,5.859746752,7.972595651,612.0025751,0.010484642,TRUE,CELL_LINE_1_Cell_73,CELL_LINE_1
74,1,Acceleration,6.864520987,8.366712578,236.2448436,0.073924246,FALSE,CELL_LINE_1_Cell_74,CELL_LINE_1
75,1,Acceleration,5.486700655,7.083270099,615.967323,0.005722637,TRUE,CELL_LINE_1_Cell_75,CELL_LINE_1
76,1,Acceleration,4.842203785,6.417168636,265.7198862,0.159255108,FALSE,CELL_LINE_1_Cell_76,CELL_LINE_1
77,1,Acceleration,5.266607811,6.610127,180.1045823,0.032170206,TRUE,CELL_LINE_1_Cell_77,CELL_LINE_1
78,1,Acceleration,6.369349254,8.013313445,134.9744403,0.018828252,TRUE,CELL_LINE_1_Cell_78,CELL_LINE_1
79,1,Acceleration,5.633571638,6.663383175,98.07205885,0.005547841,TRUE,CELL_LINE_1_Cell_79,CELL_LINE_1
80,1,Acceleration,3.665066771,4.8694098,155.6193591,0.035008761,TRUE,CELL_LINE_1_Cell_80,CELL_LINE_1
81,1,Acceleration,5.152050956,6.417134916,124.4320839,0.021529489,TRUE,CELL_LINE_1_Cell_81,CELL_LINE_1
82,1,Acceleration,6.605906442,7.21840483,211.8423397,0.021965716,TRUE,CELL_LINE_1_Cell_82,CELL_LINE_1
83,1,Acceleration,4.325901647,5.33737173,82.21053415,0.024046828,TRUE,CELL_LINE_1_Cell_83,CELL_LINE_1
84,1,Acceleration,2.356779413,3.529827994,84.14015662,0.00137176,TRUE,CELL_LINE_1_Cell_84,CELL_LINE_1
85,1,Acceleration,5.253080204,7.135314387,87.22862964,0.024821916,TRUE,CELL_LINE_1_Cell_85,CELL_LINE_1
86,1,Acceleration,3.805921501,4.226792508,119.0003712,0.015939993,TRUE,CELL_LINE_1_Cell_86,CELL_LINE_1
87,1,Acceleration,2.597759049,3.841826162,74.69028516,0.009952767,TRUE,CELL_LINE_1_Cell_87,CELL_LINE_1
88,1,Acceleration,6.595293768,9.328618968,111.9594732,0.048103853,TRUE,CELL_LINE_1_Cell_88,CELL_LINE_1
89,1,Acceleration,5.324082354,6.591271211,176.2692068,0.002171331,TRUE,CELL_LINE_1_Cell_89,CELL_LINE_1
90,1,Acceleration,5.117354232,7.066576572,47.0410093,0.000436914,TRUE,CELL_LINE_1_Cell_90,CELL_LINE_1
91,1,Acceleration,3.710823342,4.071145625,124.4025448,0.188462515,FALSE,CELL_LINE_1_Cell_91,CELL_LINE_1
92,1,Acceleration,5.797059263,7.279602556,84.65797838,0.002253956,TRUE,CELL_LINE_1_Cell_92,CELL_LINE_1
93,1,Acceleration,2839.710041,3488.210839,95532.61718,0.428802329,FALSE,CELL_LINE_1_Cell_93,CELL_LINE_1
94,1,Acceleration,4.919397234,6.621848047,151.4526463,0.003132419,TRUE,CELL_LINE_1_Cell_94,CELL_LINE_1
95,1,Acceleration,5.519001904,7.628820711,163.0331511,0.013957808,TRUE,CELL_LINE_1_Cell_95,CELL_LINE_1
96,1,Acceleration,5.156448827,6.979135712,115.682215,0.044171527,TRUE,CELL_LINE_1_Cell_96,CELL_LINE_1
97,1,Acceleration,4.288966756,5.119962764,701.860619,0.093285581,FALSE,CELL_LINE_1_Cell_97,CELL_LINE_1
98,1,Acceleration,4.099472082,5.100872656,126.5768208,0.004038961,TRUE,CELL_LINE_1_Cell_98,CELL_LINE_1
99,1,Acceleration,2.59345106,3.505372833,83.63689476,0.015602105,TRUE,CELL_LINE_1_Cell_99,CELL_LINE_1
100,1,Acceleration,6.215379565,7.597367473,29196.88032,0.020046288,TRUE,CELL_LINE_1_Cell_100,CELL_LINE_1
101,1,Acceleration,5.772788196,6.739155876,173.0781716,0.004764331,TRUE,CELL_LINE_1_Cell_101,CELL_LINE_1
102,1,Acceleration,51.15135212,75.39840514,2722.926306,0.360410492,FALSE,CELL_LINE_1_Cell_102,CELL_LINE_1
103,1,Acceleration,8.04504163,8.93560218,1486.687445,0.0379347,TRUE,CELL_LINE_1_Cell_103,CELL_LINE_1
104,1,Acceleration,5.798234935,8.4412867,187.8406307,0.011654689,TRUE,CELL_LINE_1_Cell_104,CELL_LINE_1
105,1,Acceleration,6.192608613,7.422664678,155.8487806,0.004547659,TRUE,CELL_LINE_1_Cell_105,CELL_LINE_1
106,1,Acceleration,3.612455293,4.344356528,103.0234103,0.02533693,TRUE,CELL_LINE_1_Cell_106,CELL_LINE_1
107,1,Acceleration,7.136117573,7.996332494,146.052117,0.002850356,TRUE,CELL_LINE_1_Cell_107,CELL_LINE_1
108,1,Acceleration,3.359706813,4.35109829,115.7173934,0.051870541,FALSE,CELL_LINE_1_Cell_108,CELL_LINE_1
109,1,Acceleration,9.749548347,12.27992236,82.00679332,0.023331699,TRUE,CELL_LINE_1_Cell_109,CELL_LINE_1
110,1,Acceleration,7.8389075,11.16612172,241.4652744,0.118393554,FALSE,CELL_LINE_1_Cell_110,CELL_LINE_1
111,1,Acceleration,7.82873514,9.311065691,644.6267622,0.003015568,TRUE,CELL_LINE_1_Cell_111,CELL_LINE_1
112,1,Acceleration,5.175772373,6.128549668,250.1701145,0.009663589,TRUE,CELL_LINE_1_Cell_112,CELL_LINE_1
113,1,Acceleration,4.778173883,5.654498395,160.9236204,0.096584346,FALSE,CELL_LINE_1_Cell_113,CELL_LINE_1
114,1,Acceleration,4.970733512,8.309354148,129.2394884,0.139165059,FALSE,CELL_LINE_1_Cell_114,CELL_LINE_1
115,1,Acceleration,2.31048213,2.779354478,155.9463406,0.011490969,TRUE,CELL_LINE_1_Cell_115,CELL_LINE_1
116,1,Acceleration,5.998559991,6.919450385,78.99217057,0.001122364,TRUE,CELL_LINE_1_Cell_116,CELL_LINE_1
117,1,Acceleration,4.744886038,6.360868469,123.6206064,0.038275083,TRUE,CELL_LINE_1_Cell_117,CELL_LINE_1
118,1,Acceleration,5.429861083,5.906483628,112.3463014,0.041509776,TRUE,CELL_LINE_1_Cell_118,CELL_LINE_1
119,1,Acceleration,2.901671637,3.423453935,124.156543,0.046445352,TRUE,CELL_LINE_1_Cell_119,CELL_LINE_1
120,1,Acceleration,2.653471642,3.093706598,317.830263,0.010780418,TRUE,CELL_LINE_1_Cell_120,CELL_LINE_1
121,1,Acceleration,7.009136176,9.287478774,93.75112585,0.00963392,TRUE,CELL_LINE_1_Cell_121,CELL_LINE_1
122,1,Acceleration,6.452838661,8.665113088,87.04021893,0.01919357,TRUE,CELL_LINE_1_Cell_122,CELL_LINE_1
123,1,Acceleration,4.568399128,5.223714848,558.8950415,0.005186204,TRUE,CELL_LINE_1_Cell_123,CELL_LINE_1
124,1,Acceleration,5.88432433,8.376716319,377.4205362,0.035769891,TRUE,CELL_LINE_1_Cell_124,CELL_LINE_1
125,1,Acceleration,4.153505736,4.877257305,82.8103017,0.011584389,TRUE,CELL_LINE_1_Cell_125,CELL_LINE_1
126,1,Acceleration,3.701460771,4.844247788,91.31325717,0.067021246,FALSE,CELL_LINE_1_Cell_126,CELL_LINE_1
127,1,Acceleration,3.398696563,3.870908502,287.9476587,7.89E-05,TRUE,CELL_LINE_1_Cell_127,CELL_LINE_1
128,1,Acceleration,4.872210379,5.090736347,295.349152,0.061916439,FALSE,CELL_LINE_1_Cell_128,CELL_LINE_1
129,1,Acceleration,4.110225,5.066537605,1009.758216,0.17522436,FALSE,CELL_LINE_1_Cell_129,CELL_LINE_1
130,1,Acceleration,4.873843383,7.297744059,113.7633073,0.139976341,FALSE,CELL_LINE_1_Cell_130,CELL_LINE_1
131,1,Acceleration,3.774549486,4.996732765,1303.93408,0.240603104,FALSE,CELL_LINE_1_Cell_131,CELL_LINE_1
132,1,Acceleration,26.01618253,39.54087246,1140.041718,0.903065963,FALSE,CELL_LINE_1_Cell_132,CELL_LINE_1
133,1,Acceleration,2.164424222,2.698849243,78.73296684,0.026900004,TRUE,CELL_LINE_1_Cell_133,CELL_LINE_1
134,1,Acceleration,2.590899121,2.942999708,183.1840034,0.252544377,FALSE,CELL_LINE_1_Cell_134,CELL_LINE_1
135,1,Acceleration,5.046102831,6.504023316,166.4809717,0.018460245,TRUE,CELL_LINE_1_Cell_135,CELL_LINE_1
136,1,Acceleration,6.436260091,7.487291416,326.9490397,0.018479709,TRUE,CELL_LINE_1_Cell_136,CELL_LINE_1
137,1,Acceleration,6.66725734,9.996473264,117.6286172,0.001576073,TRUE,CELL_LINE_1_Cell_137,CELL_LINE_1
138,1,Acceleration,4.177106481,5.511219453,100.432958,0.065926215,FALSE,CELL_LINE_1_Cell_138,CELL_LINE_1
139,1,Acceleration,4.960501142,6.869229714,120.339497,0.004776549,TRUE,CELL_LINE_1_Cell_139,CELL_LINE_1
140,1,Acceleration,3.760770269,4.428369225,141.5749138,0.900218538,FALSE,CELL_LINE_1_Cell_140,CELL_LINE_1
141,1,Acceleration,4.207641442,5.272425803,134.9143968,0.01289701,TRUE,CELL_LINE_1_Cell_141,CELL_LINE_1
142,1,Acceleration,3.816215751,4.680152311,181.258945,0.010132454,TRUE,CELL_LINE_1_Cell_142,CELL_LINE_1
143,1,Acceleration,2.693163258,3.368060864,64.97500255,0.003408247,TRUE,CELL_LINE_1_Cell_143,CELL_LINE_1
144,1,Acceleration,3.031638389,4.448006605,71.14084699,0.090226695,FALSE,CELL_LINE_1_Cell_144,CELL_LINE_1
145,1,Acceleration,3.227010781,3.613197453,129.2063174,0.002923511,TRUE,CELL_LINE_1_Cell_145,CELL_LINE_1
146,1,Acceleration,3.559813016,3.962979159,195.6879402,0.297583792,FALSE,CELL_LINE_1_Cell_146,CELL_LINE_1
147,1,Acceleration,7.243487476,9.377527851,861.0807697,0.184046701,FALSE,CELL_LINE_1_Cell_147,CELL_LINE_1
148,1,Acceleration,3.55768053,4.697237143,175.6374695,0.018448196,TRUE,CELL_LINE_1_Cell_148,CELL_LINE_1
149,1,Acceleration,3.101471961,3.768338761,218.7032386,0.00559198,TRUE,CELL_LINE_1_Cell_149,CELL_LINE_1
150,1,Acceleration,5.019476292,5.794150503,72.72076734,0.001412468,TRUE,CELL_LINE_1_Cell_150,CELL_LINE_1
151,1,Acceleration,8.124783432,11.1417846,150.1425224,0.012054755,TRUE,CELL_LINE_1_Cell_151,CELL_LINE_1
152,1,Acceleration,5.188354102,6.243225731,154.2027333,0.025352428,TRUE,CELL_LINE_1_Cell_152,CELL_LINE_1
153,1,Acceleration,4.600951424,5.74713486,100.1697877,0.003866038,TRUE,CELL_LINE_1_Cell_153,CELL_LINE_1
154,1,Acceleration,3.302143015,4.808323159,130.1749207,0.051602126,FALSE,CELL_LINE_1_Cell_154,CELL_LINE_1
155,1,Acceleration,6.280455411,7.383411649,110.5910356,0.027097601,TRUE,CELL_LINE_1_Cell_155,CELL_LINE_1
156,1,Acceleration,5.264594431,7.070015531,107.2171066,0.004558814,TRUE,CELL_LINE_1_Cell_156,CELL_LINE_1
157,1,Acceleration,3.206383665,4.232613935,329.5698022,0.087226288,FALSE,CELL_LINE_1_Cell_157,CELL_LINE_1
158,1,Acceleration,5.216204776,6.077145126,231.1716493,0.107178811,FALSE,CELL_LINE_1_Cell_158,CELL_LINE_1
159,1,Acceleration,3.073953984,4.356856393,122.695936,0.025342483,TRUE,CELL_LINE_1_Cell_159,CELL_LINE_1
160,1,Acceleration,3.015424101,4.266042607,138.7056661,0.048903461,TRUE,CELL_LINE_1_Cell_160,CELL_LINE_1
161,1,Acceleration,2.455441565,3.131227601,523.6680272,0.00481531,TRUE,CELL_LINE_1_Cell_161,CELL_LINE_1
162,1,Acceleration,3.109019521,3.781816865,84613.39342,0.925771675,FALSE,CELL_LINE_1_Cell_162,CELL_LINE_1
163,1,Acceleration,1.713821232,2.384748017,184.0948636,0.000807367,TRUE,CELL_LINE_1_Cell_163,CELL_LINE_1
164,1,Acceleration,1.66409339,2.191308855,88.92646923,0.02988369,TRUE,CELL_LINE_1_Cell_164,CELL_LINE_1
165,1,Acceleration,4.883469502,6.090691895,310.3840751,0.036677268,TRUE,CELL_LINE_1_Cell_165,CELL_LINE_1
166,1,Acceleration,4.945344646,6.811127821,223.7790438,0.003925359,TRUE,CELL_LINE_1_Cell_166,CELL_LINE_1
167,1,Acceleration,5.609241892,6.679185446,90.28242961,0.008515521,TRUE,CELL_LINE_1_Cell_167,CELL_LINE_1
168,1,Acceleration,3.809367327,4.413301811,87.09101385,0.040440236,TRUE,CELL_LINE_1_Cell_168,CELL_LINE_1
169,1,Acceleration,3.892886572,4.373936434,88.76377696,0.030953915,TRUE,CELL_LINE_1_Cell_169,CELL_LINE_1
170,1,Acceleration,3.357215831,3.850356317,112.736958,0.01615176,TRUE,CELL_LINE_1_Cell_170,CELL_LINE_1
171,1,Acceleration,4.635502781,5.857241207,110.7229577,0.008950242,TRUE,CELL_LINE_1_Cell_171,CELL_LINE_1
172,1,Acceleration,4.37135866,4.740431871,129.6238519,0.045280173,TRUE,CELL_LINE_1_Cell_172,CELL_LINE_1
173,1,Acceleration,5.202073511,5.774143662,599.4690443,0.008887288,TRUE,CELL_LINE_1_Cell_173,CELL_LINE_1
174,1,Acceleration,2.306434193,3.535930073,202.9170311,0.068145355,FALSE,CELL_LINE_1_Cell_174,CELL_LINE_1
175,1,Acceleration,3.599674915,4.277377557,297.160492,0.004283373,TRUE,CELL_LINE_1_Cell_175,CELL_LINE_1
176,1,Acceleration,2.074776156,2.9068574,233.5457726,0.386811919,FALSE,CELL_LINE_1_Cell_176,CELL_LINE_1
177,1,Acceleration,2.066752306,2.595395352,83.84719428,0.000627652,TRUE,CELL_LINE_1_Cell_177,CELL_LINE_1
178,1,Acceleration,1.229026286,1.614825009,180.7498563,0.038829135,TRUE,CELL_LINE_1_Cell_178,CELL_LINE_1
179,1,Acceleration,2.951611278,3.833088022,228.0542686,0.004517555,TRUE,CELL_LINE_1_Cell_179,CELL_LINE_1
180,1,Acceleration,2.964349604,3.700173727,186.0868198,0.00269572,TRUE,CELL_LINE_1_Cell_180,CELL_LINE_1
181,1,Acceleration,5.918743564,7.491969001,331.1533416,0.062211165,FALSE,CELL_LINE_1_Cell_181,CELL_LINE_1
182,1,Acceleration,4.433487447,6.203794902,378.6738875,0.0072938,TRUE,CELL_LINE_1_Cell_182,CELL_LINE_1
183,1,Acceleration,4.72419111,6.212795564,200.1832723,0.052101426,FALSE,CELL_LINE_1_Cell_183,CELL_LINE_1
184,1,Acceleration,0.583311486,0.8158335,110.8078539,0.001559819,TRUE,CELL_LINE_1_Cell_184,CELL_LINE_1
185,1,Acceleration,3.593112985,4.259469818,508.8446455,0.001501222,TRUE,CELL_LINE_1_Cell_185,CELL_LINE_1
186,1,Acceleration,2.250398589,3.156382471,96.75963751,0.031532979,TRUE,CELL_LINE_1_Cell_186,CELL_LINE_1
187,1,Acceleration,3.256447211,4.243761077,188.7686953,0.001609805,TRUE,CELL_LINE_1_Cell_187,CELL_LINE_1
188,1,Acceleration,5.358785939,6.417841091,398.9732293,1.37E-07,TRUE,CELL_LINE_1_Cell_188,CELL_LINE_1
189,1,Acceleration,1.796994578,2.020947903,44.5897556,1.38E-06,TRUE,CELL_LINE_1_Cell_189,CELL_LINE_1
190,1,Acceleration,2.427350878,2.897136821,172.2256774,0.188873394,FALSE,CELL_LINE_1_Cell_190,CELL_LINE_1
191,1,Acceleration,1.584174872,2.038278571,175.5817899,0.064457284,FALSE,CELL_LINE_1_Cell_191,CELL_LINE_1
192,1,Acceleration,3.328856694,3.770050107,156.9748373,0.001126224,TRUE,CELL_LINE_1_Cell_192,CELL_LINE_1
193,1,Acceleration,5.618538513,7.745713707,159.7807739,0.007502516,TRUE,CELL_LINE_1_Cell_193,CELL_LINE_1
194,1,Acceleration,5.326474941,7.692847652,231.5841074,0.005539831,TRUE,CELL_LINE_1_Cell_194,CELL_LINE_1
195,1,Acceleration,6.954090494,8.974301383,98.69772395,0.016294151,TRUE,CELL_LINE_1_Cell_195,CELL_LINE_1
196,1,Acceleration,4.700262261,6.046452687,161.0711074,0.038617988,TRUE,CELL_LINE_1_Cell_196,CELL_LINE_1
197,1,Acceleration,8.156400934,9.853543194,205.7624601,0.006845007,TRUE,CELL_LINE_1_Cell_197,CELL_LINE_1
198,1,Acceleration,5.613717919,6.744412954,109.4779285,0.315537823,FALSE,CELL_LINE_1_Cell_198,CELL_LINE_1
199,1,Acceleration,5.070294409,5.488940855,101.9918502,0.000334458,TRUE,CELL_LINE_1_Cell_199,CELL_LINE_1
200,1,Acceleration,8.788057999,9.932655531,278.7911044,0.000903638,TRUE,CELL_LINE_1_Cell_200,CELL_LINE_1
1,1,Speed,1.079184637,1.303635745,37.45422897,5.05E-07,TRUE,CELL_LINE_1_Cell_1,CELL_LINE_1
2,1,Speed,2.252590341,2.823628299,28.59540306,4.11E-09,TRUE,CELL_LINE_1_Cell_2,CELL_LINE_1
3,1,Speed,1.701185649,2.028474636,24.05973751,9.26E-11,TRUE,CELL_LINE_1_Cell_3,CELL_LINE_1
4,1,Speed,1.931261874,2.214172461,15.34951805,1.58E-09,TRUE,CELL_LINE_1_Cell_4,CELL_LINE_1
5,1,Speed,2.09190242,2.553003732,21.98481964,4.02E-10,TRUE,CELL_LINE_1_Cell_5,CELL_LINE_1
6,1,Speed,2.179023964,2.270353711,71.83588442,1.59E-10,TRUE,CELL_LINE_1_Cell_6,CELL_LINE_1
7,1,Speed,2.122000327,3.192174484,28.57621029,1.89E-14,TRUE,CELL_LINE_1_Cell_7,CELL_LINE_1
8,1,Speed,1.032596479,1.337817911,26.38243028,8.52E-13,TRUE,CELL_LINE_1_Cell_8,CELL_LINE_1
9,1,Speed,2.331601172,3.235588998,22.29251068,1.14E-13,TRUE,CELL_LINE_1_Cell_9,CELL_LINE_1
10,1,Speed,2.683891615,3.338745795,37.02765503,8.74E-11,TRUE,CELL_LINE_1_Cell_10,CELL_LINE_1
11,1,Speed,1.389232751,1.655225522,21.16258327,7.18E-13,TRUE,CELL_LINE_1_Cell_11,CELL_LINE_1
12,1,Speed,1.908179613,3.103662467,32.09304887,1.17E-12,TRUE,CELL_LINE_1_Cell_12,CELL_LINE_1
13,1,Speed,1.989650445,2.637059328,18.13337506,2.00E-11,TRUE,CELL_LINE_1_Cell_13,CELL_LINE_1
14,1,Speed,1.282811795,1.530413034,35.47730804,1.40E-08,TRUE,CELL_LINE_1_Cell_14,CELL_LINE_1
15,1,Speed,1.707803378,2.287551218,28.15513896,2.68E-08,TRUE,CELL_LINE_1_Cell_15,CELL_LINE_1
16,1,Speed,3.587171311,4.361920846,90.40228603,2.43E-12,TRUE,CELL_LINE_1_Cell_16,CELL_LINE_1
17,1,Speed,2.551945137,3.131094862,53.61207778,9.62E-11,TRUE,CELL_LINE_1_Cell_17,CELL_LINE_1
